step_n,E_lj,E_elec,E_total
317300,0.3896311372907626 kJ mol^-1,-2131.882654741751 kJ mol^-1,-2131.49302360446 kJ mol^-1
317400,4.070269265126434 kJ mol^-1,-2147.9985697720667 kJ mol^-1,-2143.92830050694 kJ mol^-1
317500,-1.5111011992139225 kJ mol^-1,-2133.79098609119 kJ mol^-1,-2135.302087290404 kJ mol^-1
317600,-0.7942878940399813 kJ mol^-1,-2145.4082473323906 kJ mol^-1,-2146.2025352264304 kJ mol^-1
317700,1.5911917575365462 kJ mol^-1,-2143.400699844866 kJ mol^-1,-2141.809508087329 kJ mol^-1
317800,-1.8133526147133523 kJ mol^-1,-2146.8963385031916 kJ mol^-1,-2148.709691117905 kJ mol^-1
317900,9.049741659993284 kJ mol^-1,-2148.816380843749 kJ mol^-1,-2139.7666391837556 kJ mol^-1
318000,14.180814029149568 kJ mol^-1,-2152.4205188256237 kJ mol^-1,-2138.239704796474 kJ mol^-1
318100,13.308104357927041 kJ mol^-1,-2156.9895098793195 kJ mol^-1,-2143.6814055213927 kJ mol^-1
318200,12.815169968763982 kJ mol^-1,-2147.096731209588 kJ mol^-1,-2134.281561240824 kJ mol^-1
318300,14.739807408243882 kJ mol^-1,-2154.8239253012202 kJ mol^-1,-2140.0841178929763 kJ mol^-1
318400,20.415617064182648 kJ mol^-1,-2151.9913993458395 kJ mol^-1,-2131.5757822816568 kJ mol^-1
318500,8.705867636045992 kJ mol^-1,-2145.3443146506443 kJ mol^-1,-2136.638447014598 kJ mol^-1
318600,7.08932668408725 kJ mol^-1,-2134.3997572953463 kJ mol^-1,-2127.310430611259 kJ mol^-1
318700,6.436542668002047 kJ mol^-1,-2127.4658413899597 kJ mol^-1,-2121.0292987219577 kJ mol^-1
318800,4.916812849156298 kJ mol^-1,-2113.9197728217528 kJ mol^-1,-2109.0029599725963 kJ mol^-1
318900,6.147649984653249 kJ mol^-1,-2118.753386250331 kJ mol^-1,-2112.605736265678 kJ mol^-1
319000,4.300997980922866 kJ mol^-1,-2144.541431365173 kJ mol^-1,-2140.24043338425 kJ mol^-1
319100,3.064508439768067 kJ mol^-1,-2147.8216209256884 kJ mol^-1,-2144.7571124859205 kJ mol^-1
319200,-1.7082291273395576 kJ mol^-1,-2135.966847286461 kJ mol^-1,-2137.6750764138005 kJ mol^-1
319300,3.0190220950898072 kJ mol^-1,-2142.986727068306 kJ mol^-1,-2139.9677049732163 kJ mol^-1
319400,0.9082123742377578 kJ mol^-1,-2129.0945036932344 kJ mol^-1,-2128.1862913189966 kJ mol^-1
319500,-7.130621764246999 kJ mol^-1,-2107.6489239793455 kJ mol^-1,-2114.7795457435923 kJ mol^-1
319600,-7.8637807871456715 kJ mol^-1,-2124.8057901335924 kJ mol^-1,-2132.669570920738 kJ mol^-1
319700,-3.840526508929767 kJ mol^-1,-2137.8845519911843 kJ mol^-1,-2141.725078500114 kJ mol^-1
319800,1.6905779048649219 kJ mol^-1,-2129.115892523109 kJ mol^-1,-2127.425314618244 kJ mol^-1
319900,1.8932590673712462 kJ mol^-1,-2138.5747609679415 kJ mol^-1,-2136.6815019005703 kJ mol^-1
320000,-0.8946016069983233 kJ mol^-1,-2131.6615880481 kJ mol^-1,-2132.5561896550985 kJ mol^-1
320100,0.49549806068747826 kJ mol^-1,-2133.51838894247 kJ mol^-1,-2133.0228908817826 kJ mol^-1
320200,5.726609279900718 kJ mol^-1,-2145.7366373614177 kJ mol^-1,-2140.010028081517 kJ mol^-1
320300,2.2106825579267726 kJ mol^-1,-2158.069275428929 kJ mol^-1,-2155.858592871002 kJ mol^-1
320400,0.9149243925122382 kJ mol^-1,-2165.0502848412043 kJ mol^-1,-2164.135360448692 kJ mol^-1
320500,0.698611359437091 kJ mol^-1,-2166.467805281727 kJ mol^-1,-2165.76919392229 kJ mol^-1
320600,2.2947616213663133 kJ mol^-1,-2172.41721102393 kJ mol^-1,-2170.1224494025637 kJ mol^-1
320700,0.27688359276872637 kJ mol^-1,-2168.7024048449925 kJ mol^-1,-2168.425521252224 kJ mol^-1
320800,6.765576651095486 kJ mol^-1,-2174.804775092806 kJ mol^-1,-2168.03919844171 kJ mol^-1
320900,27.36421450678914 kJ mol^-1,-2182.1275362209376 kJ mol^-1,-2154.7633217141483 kJ mol^-1
321000,27.99335556561434 kJ mol^-1,-2181.3978835692496 kJ mol^-1,-2153.4045280036353 kJ mol^-1
321100,25.55421019475406 kJ mol^-1,-2184.5497904713934 kJ mol^-1,-2158.9955802766394 kJ mol^-1
321200,24.10172592074455 kJ mol^-1,-2169.692470037985 kJ mol^-1,-2145.5907441172403 kJ mol^-1
321300,26.312221069721925 kJ mol^-1,-2183.634616268037 kJ mol^-1,-2157.322395198315 kJ mol^-1
321400,25.77874688287869 kJ mol^-1,-2183.9737924548117 kJ mol^-1,-2158.195045571933 kJ mol^-1
321500,27.355104479442993 kJ mol^-1,-2181.808134033527 kJ mol^-1,-2154.453029554084 kJ mol^-1
321600,27.725235516348057 kJ mol^-1,-2164.6868563864773 kJ mol^-1,-2136.961620870129 kJ mol^-1
321700,25.56336874793863 kJ mol^-1,-2162.8415947398476 kJ mol^-1,-2137.278225991909 kJ mol^-1
321800,27.572226229808855 kJ mol^-1,-2162.8363577681857 kJ mol^-1,-2135.2641315383767 kJ mol^-1
321900,26.146126076464693 kJ mol^-1,-2164.7138529222866 kJ mol^-1,-2138.567726845822 kJ mol^-1
322000,24.95821071905677 kJ mol^-1,-2165.9941667188127 kJ mol^-1,-2141.035955999756 kJ mol^-1
322100,27.63928529398058 kJ mol^-1,-2178.986901306671 kJ mol^-1,-2151.34761601269 kJ mol^-1
322200,27.43514245740577 kJ mol^-1,-2173.906639212027 kJ mol^-1,-2146.4714967546215 kJ mol^-1
322300,24.0296978696977 kJ mol^-1,-2173.6875195437033 kJ mol^-1,-2149.6578216740054 kJ mol^-1
322400,23.103482656020393 kJ mol^-1,-2174.366001841654 kJ mol^-1,-2151.2625191856337 kJ mol^-1
322500,27.346739285370955 kJ mol^-1,-2191.2436775731467 kJ mol^-1,-2163.896938287776 kJ mol^-1
322600,36.19632447358961 kJ mol^-1,-2195.146982735923 kJ mol^-1,-2158.950658262333 kJ mol^-1
322700,36.05982351075699 kJ mol^-1,-2189.025868263119 kJ mol^-1,-2152.966044752362 kJ mol^-1
322800,35.43475823637749 kJ mol^-1,-2180.076972935697 kJ mol^-1,-2144.6422146993195 kJ mol^-1
322900,33.81884711803093 kJ mol^-1,-2162.5014892714867 kJ mol^-1,-2128.6826421534556 kJ mol^-1
323000,34.56752291302692 kJ mol^-1,-2176.8275407149918 kJ mol^-1,-2142.2600178019648 kJ mol^-1
323100,35.889005108731226 kJ mol^-1,-2165.264779424272 kJ mol^-1,-2129.375774315541 kJ mol^-1
323200,32.80114325426206 kJ mol^-1,-2170.899565543189 kJ mol^-1,-2138.098422288927 kJ mol^-1
323300,33.22004424405641 kJ mol^-1,-2171.880098310987 kJ mol^-1,-2138.6600540669306 kJ mol^-1
323400,35.61755696176593 kJ mol^-1,-2192.68806678279 kJ mol^-1,-2157.070509821024 kJ mol^-1
323500,33.60306006968622 kJ mol^-1,-2183.5856752208006 kJ mol^-1,-2149.9826151511143 kJ mol^-1
323600,32.96875612293832 kJ mol^-1,-2180.39135744586 kJ mol^-1,-2147.4226013229218 kJ mol^-1
323700,34.21309579469868 kJ mol^-1,-2172.9338092712505 kJ mol^-1,-2138.7207134765517 kJ mol^-1
323800,32.02132960863311 kJ mol^-1,-2176.049626731648 kJ mol^-1,-2144.028297123015 kJ mol^-1
323900,23.333462601188746 kJ mol^-1,-2183.8510952002634 kJ mol^-1,-2160.5176325990747 kJ mol^-1
324000,28.62773582888091 kJ mol^-1,-2185.00601965838 kJ mol^-1,-2156.378283829499 kJ mol^-1
324100,26.49561990987957 kJ mol^-1,-2195.4440610167344 kJ mol^-1,-2168.9484411068547 kJ mol^-1
324200,24.40658547418408 kJ mol^-1,-2197.030093787708 kJ mol^-1,-2172.6235083135243 kJ mol^-1
324300,21.76257369737123 kJ mol^-1,-2191.9157173824133 kJ mol^-1,-2170.153143685042 kJ mol^-1
324400,24.388077157121696 kJ mol^-1,-2215.0253644126847 kJ mol^-1,-2190.637287255563 kJ mol^-1
324500,25.16416823518191 kJ mol^-1,-2184.2707060766706 kJ mol^-1,-2159.1065378414887 kJ mol^-1
324600,24.122637313006365 kJ mol^-1,-2181.7677309157516 kJ mol^-1,-2157.6450936027454 kJ mol^-1
324700,25.086667135354944 kJ mol^-1,-2173.672465280464 kJ mol^-1,-2148.585798145109 kJ mol^-1
324800,25.957608635309885 kJ mol^-1,-2185.5833336442706 kJ mol^-1,-2159.6257250089607 kJ mol^-1
324900,22.226809694592962 kJ mol^-1,-2171.104406739604 kJ mol^-1,-2148.877597045011 kJ mol^-1
325000,16.235977700950436 kJ mol^-1,-2161.2015091219564 kJ mol^-1,-2144.965531421006 kJ mol^-1
325100,19.91516043683253 kJ mol^-1,-2162.564482726666 kJ mol^-1,-2142.6493222898334 kJ mol^-1
325200,24.370508458446917 kJ mol^-1,-2146.6559015155285 kJ mol^-1,-2122.285393057082 kJ mol^-1
325300,20.007778907103795 kJ mol^-1,-2140.448504796123 kJ mol^-1,-2120.440725889019 kJ mol^-1
325400,22.671729787235837 kJ mol^-1,-2127.1579695457012 kJ mol^-1,-2104.486239758465 kJ mol^-1
325500,21.5723006849688 kJ mol^-1,-2131.3884125609075 kJ mol^-1,-2109.8161118759385 kJ mol^-1
325600,17.10424455570757 kJ mol^-1,-2133.9218000337087 kJ mol^-1,-2116.817555478001 kJ mol^-1
325700,12.128459797359524 kJ mol^-1,-2121.600328974141 kJ mol^-1,-2109.4718691767816 kJ mol^-1
325800,16.555598134620922 kJ mol^-1,-2122.7532980329793 kJ mol^-1,-2106.197699898358 kJ mol^-1
325900,18.11882513021125 kJ mol^-1,-2115.738999377006 kJ mol^-1,-2097.6201742467947 kJ mol^-1
326000,15.229736840996834 kJ mol^-1,-2107.3673130067773 kJ mol^-1,-2092.1375761657805 kJ mol^-1
326100,18.03296127664242 kJ mol^-1,-2098.4361208360738 kJ mol^-1,-2080.4031595594315 kJ mol^-1
326200,13.28213074232333 kJ mol^-1,-2094.0590960974923 kJ mol^-1,-2080.776965355169 kJ mol^-1
326300,16.732715255408593 kJ mol^-1,-2084.1136785311073 kJ mol^-1,-2067.380963275699 kJ mol^-1
326400,13.664922715334438 kJ mol^-1,-2085.7199979362363 kJ mol^-1,-2072.055075220902 kJ mol^-1
326500,21.65892352362185 kJ mol^-1,-2091.7136303674297 kJ mol^-1,-2070.0547068438077 kJ mol^-1
326600,19.257996348435636 kJ mol^-1,-2090.3786871420657 kJ mol^-1,-2071.1206907936303 kJ mol^-1
326700,19.352163158472518 kJ mol^-1,-2093.516097399955 kJ mol^-1,-2074.1639342414824 kJ mol^-1
326800,19.740516259731056 kJ mol^-1,-2097.6322820741902 kJ mol^-1,-2077.891765814459 kJ mol^-1
326900,19.420691925319183 kJ mol^-1,-2103.850410007369 kJ mol^-1,-2084.42971808205 kJ mol^-1
327000,16.050239134158318 kJ mol^-1,-2105.472954541885 kJ mol^-1,-2089.4227154077266 kJ mol^-1
327100,17.468853635317004 kJ mol^-1,-2097.8322543163117 kJ mol^-1,-2080.363400680995 kJ mol^-1
327200,14.692677596281523 kJ mol^-1,-2102.352961034606 kJ mol^-1,-2087.6602834383243 kJ mol^-1
327300,13.601106654386063 kJ mol^-1,-2107.7806144736655 kJ mol^-1,-2094.1795078192795 kJ mol^-1
327400,12.99534492952892 kJ mol^-1,-2118.2221163467225 kJ mol^-1,-2105.2267714171935 kJ mol^-1
327500,21.3725450290143 kJ mol^-1,-2120.623758283524 kJ mol^-1,-2099.2512132545094 kJ mol^-1
327600,23.47189073321019 kJ mol^-1,-2125.535359206511 kJ mol^-1,-2102.063468473301 kJ mol^-1
327700,24.268521234940597 kJ mol^-1,-2111.694245268608 kJ mol^-1,-2087.4257240336674 kJ mol^-1
327800,26.377084032435672 kJ mol^-1,-2117.7902027820082 kJ mol^-1,-2091.4131187495727 kJ mol^-1
327900,35.27953526907428 kJ mol^-1,-2129.0503318455126 kJ mol^-1,-2093.7707965764384 kJ mol^-1
328000,28.181091347540434 kJ mol^-1,-2128.1304317483964 kJ mol^-1,-2099.949340400856 kJ mol^-1
328100,30.429984162768662 kJ mol^-1,-2120.9644310486683 kJ mol^-1,-2090.5344468859 kJ mol^-1
328200,31.081526180249103 kJ mol^-1,-2132.6549352963725 kJ mol^-1,-2101.5734091161235 kJ mol^-1
328300,31.118184586510413 kJ mol^-1,-2139.2962010640017 kJ mol^-1,-2108.1780164774914 kJ mol^-1
328400,18.92965719418675 kJ mol^-1,-2129.7458739609206 kJ mol^-1,-2110.8162167667338 kJ mol^-1
328500,11.082049397429609 kJ mol^-1,-2120.590990439854 kJ mol^-1,-2109.5089410424243 kJ mol^-1
328600,11.83462326702137 kJ mol^-1,-2106.7016562558147 kJ mol^-1,-2094.867032988793 kJ mol^-1
328700,8.424279433389096 kJ mol^-1,-2105.445128583124 kJ mol^-1,-2097.020849149735 kJ mol^-1
328800,1.7426559955783174 kJ mol^-1,-2119.3787675184085 kJ mol^-1,-2117.63611152283 kJ mol^-1
328900,2.0955614698509395 kJ mol^-1,-2125.489611599222 kJ mol^-1,-2123.394050129371 kJ mol^-1
329000,2.0050549827649293 kJ mol^-1,-2130.3386226871407 kJ mol^-1,-2128.333567704376 kJ mol^-1
329100,2.5241912768961194 kJ mol^-1,-2127.579301791032 kJ mol^-1,-2125.055110514136 kJ mol^-1
329200,1.939532663546464 kJ mol^-1,-2124.8240220245216 kJ mol^-1,-2122.8844893609753 kJ mol^-1
329300,5.611227538745766 kJ mol^-1,-2124.318390365819 kJ mol^-1,-2118.7071628270733 kJ mol^-1
329400,6.426549131452116 kJ mol^-1,-2124.0654599957393 kJ mol^-1,-2117.638910864287 kJ mol^-1
329500,6.731293638727149 kJ mol^-1,-2122.7630252758945 kJ mol^-1,-2116.0317316371675 kJ mol^-1
329600,6.016556994995249 kJ mol^-1,-2126.0891551673894 kJ mol^-1,-2120.072598172394 kJ mol^-1
329700,3.260694281479419 kJ mol^-1,-2115.2640807658613 kJ mol^-1,-2112.0033864843817 kJ mol^-1
329800,3.809727697214939 kJ mol^-1,-2114.495193074439 kJ mol^-1,-2110.6854653772243 kJ mol^-1
329900,3.959027649691576 kJ mol^-1,-2120.6220782139953 kJ mol^-1,-2116.663050564304 kJ mol^-1
330000,2.051622645696216 kJ mol^-1,-2116.7401104606874 kJ mol^-1,-2114.6884878149913 kJ mol^-1
330100,3.1651170138073255 kJ mol^-1,-2117.195152077425 kJ mol^-1,-2114.0300350636176 kJ mol^-1
330200,8.903159715355605 kJ mol^-1,-2108.663519995416 kJ mol^-1,-2099.7603602800605 kJ mol^-1
330300,10.596095768193063 kJ mol^-1,-2108.5626808762026 kJ mol^-1,-2097.9665851080094 kJ mol^-1
330400,7.7388162384467005 kJ mol^-1,-2109.802929751957 kJ mol^-1,-2102.06411351351 kJ mol^-1
330500,13.14177722532575 kJ mol^-1,-2118.8824640806292 kJ mol^-1,-2105.7406868553035 kJ mol^-1
330600,30.29632936197121 kJ mol^-1,-2130.4003378206103 kJ mol^-1,-2100.104008458639 kJ mol^-1
330700,30.738771636487353 kJ mol^-1,-2118.5128776738416 kJ mol^-1,-2087.774106037354 kJ mol^-1
330800,27.199508956539944 kJ mol^-1,-2140.309267929944 kJ mol^-1,-2113.109758973404 kJ mol^-1
330900,22.33079265626344 kJ mol^-1,-2124.0757309654637 kJ mol^-1,-2101.7449383092003 kJ mol^-1
331000,15.632140243040354 kJ mol^-1,-2125.388136792373 kJ mol^-1,-2109.755996549333 kJ mol^-1
331100,15.522079480918153 kJ mol^-1,-2126.5025635958973 kJ mol^-1,-2110.980484114979 kJ mol^-1
331200,12.967100509511779 kJ mol^-1,-2131.301649833513 kJ mol^-1,-2118.334549324001 kJ mol^-1
331300,7.063231965663935 kJ mol^-1,-2125.2331304871805 kJ mol^-1,-2118.1698985215166 kJ mol^-1
331400,5.6391145049246 kJ mol^-1,-2131.7517684514046 kJ mol^-1,-2126.11265394648 kJ mol^-1
331500,0.5793252144848098 kJ mol^-1,-2129.9060294681867 kJ mol^-1,-2129.326704253702 kJ mol^-1
331600,5.888169716949955 kJ mol^-1,-2129.120978419105 kJ mol^-1,-2123.232808702155 kJ mol^-1
331700,3.6912705945676594 kJ mol^-1,-2136.13705497738 kJ mol^-1,-2132.4457843828122 kJ mol^-1
331800,3.1337187462660334 kJ mol^-1,-2120.6207149606485 kJ mol^-1,-2117.4869962143825 kJ mol^-1
331900,1.516497652535289 kJ mol^-1,-2128.9027098809747 kJ mol^-1,-2127.3862122284395 kJ mol^-1
332000,3.038574923088631 kJ mol^-1,-2125.992594174165 kJ mol^-1,-2122.9540192510763 kJ mol^-1
332100,3.292274550816372 kJ mol^-1,-2120.786005182411 kJ mol^-1,-2117.4937306315946 kJ mol^-1
332200,18.28203961603924 kJ mol^-1,-2126.8007031022057 kJ mol^-1,-2108.5186634861666 kJ mol^-1
332300,22.588856187210077 kJ mol^-1,-2129.369412770054 kJ mol^-1,-2106.780556582844 kJ mol^-1
332400,19.2228567540694 kJ mol^-1,-2120.482663313225 kJ mol^-1,-2101.259806559156 kJ mol^-1
332500,20.45810077869377 kJ mol^-1,-2115.0069431160327 kJ mol^-1,-2094.548842337339 kJ mol^-1
332600,15.009430464877468 kJ mol^-1,-2128.6094295403327 kJ mol^-1,-2113.5999990754553 kJ mol^-1
332700,15.52880437273336 kJ mol^-1,-2138.6637621028663 kJ mol^-1,-2123.134957730133 kJ mol^-1
332800,21.21069667165845 kJ mol^-1,-2136.453768088526 kJ mol^-1,-2115.2430714168677 kJ mol^-1
332900,1.312725410463633 kJ mol^-1,-2131.079901217275 kJ mol^-1,-2129.7671758068113 kJ mol^-1
333000,-1.478816667725669 kJ mol^-1,-2127.8088273929716 kJ mol^-1,-2129.2876440606974 kJ mol^-1
333100,2.4699111154835576 kJ mol^-1,-2136.0768880954647 kJ mol^-1,-2133.606976979981 kJ mol^-1
333200,2.5706399468401924 kJ mol^-1,-2138.2899141889798 kJ mol^-1,-2135.7192742421394 kJ mol^-1
333300,11.544641107102612 kJ mol^-1,-2142.4336142862385 kJ mol^-1,-2130.888973179136 kJ mol^-1
333400,10.888352040377507 kJ mol^-1,-2135.967170714742 kJ mol^-1,-2125.078818674365 kJ mol^-1
333500,6.588680740981693 kJ mol^-1,-2150.7914607254 kJ mol^-1,-2144.2027799844186 kJ mol^-1
333600,7.748665737875655 kJ mol^-1,-2152.236633498442 kJ mol^-1,-2144.4879677605663 kJ mol^-1
333700,11.573567155567712 kJ mol^-1,-2157.8018276097514 kJ mol^-1,-2146.228260454184 kJ mol^-1
333800,18.272061638812893 kJ mol^-1,-2166.113763221483 kJ mol^-1,-2147.8417015826703 kJ mol^-1
333900,30.642962840102786 kJ mol^-1,-2173.252058943188 kJ mol^-1,-2142.609096103085 kJ mol^-1
334000,29.290763264839153 kJ mol^-1,-2189.290467846205 kJ mol^-1,-2159.9997045813657 kJ mol^-1
334100,33.426731379663956 kJ mol^-1,-2195.519686210126 kJ mol^-1,-2162.092954830462 kJ mol^-1
334200,26.371877444287488 kJ mol^-1,-2206.7889769069 kJ mol^-1,-2180.417099462613 kJ mol^-1
334300,10.386338915911127 kJ mol^-1,-2202.474952232226 kJ mol^-1,-2192.088613316315 kJ mol^-1
334400,8.087840766365568 kJ mol^-1,-2194.3429317580594 kJ mol^-1,-2186.255090991694 kJ mol^-1
334500,2.49442838260953 kJ mol^-1,-2205.0261429732145 kJ mol^-1,-2202.531714590605 kJ mol^-1
334600,5.50901897248884 kJ mol^-1,-2214.3172730220545 kJ mol^-1,-2208.8082540495657 kJ mol^-1
334700,7.801854199285551 kJ mol^-1,-2229.86908814731 kJ mol^-1,-2222.0672339480243 kJ mol^-1
334800,2.6508566776244606 kJ mol^-1,-2216.4658357581175 kJ mol^-1,-2213.814979080493 kJ mol^-1
334900,9.712598287479345 kJ mol^-1,-2218.124790999537 kJ mol^-1,-2208.4121927120573 kJ mol^-1
335000,10.308357865391702 kJ mol^-1,-2231.4428965564225 kJ mol^-1,-2221.1345386910307 kJ mol^-1
335100,9.75434171590083 kJ mol^-1,-2223.0832386522106 kJ mol^-1,-2213.32889693631 kJ mol^-1
335200,4.873349627678053 kJ mol^-1,-2220.6664298868127 kJ mol^-1,-2215.7930802591345 kJ mol^-1
335300,4.8343561480401425 kJ mol^-1,-2206.430455989513 kJ mol^-1,-2201.596099841473 kJ mol^-1
335400,23.752100247044822 kJ mol^-1,-2206.5286691010556 kJ mol^-1,-2182.7765688540107 kJ mol^-1
335500,25.3168603597191 kJ mol^-1,-2207.9761176248 kJ mol^-1,-2182.6592572650807 kJ mol^-1
335600,25.34367458855301 kJ mol^-1,-2215.845959266748 kJ mol^-1,-2190.5022846781953 kJ mol^-1
335700,27.274159978385743 kJ mol^-1,-2235.3538529252864 kJ mol^-1,-2208.0796929469006 kJ mol^-1
335800,21.112689120671707 kJ mol^-1,-2231.9019465210745 kJ mol^-1,-2210.7892574004027 kJ mol^-1
335900,21.93349564443355 kJ mol^-1,-2232.559463299651 kJ mol^-1,-2210.625967655217 kJ mol^-1
336000,27.09338138149319 kJ mol^-1,-2241.6484632163856 kJ mol^-1,-2214.5550818348925 kJ mol^-1
336100,26.877867130335872 kJ mol^-1,-2247.048261502329 kJ mol^-1,-2220.170394371993 kJ mol^-1
336200,21.602395819632285 kJ mol^-1,-2240.0422071944076 kJ mol^-1,-2218.439811374775 kJ mol^-1
336300,20.94099100540085 kJ mol^-1,-2235.4472036834663 kJ mol^-1,-2214.5062126780654 kJ mol^-1
336400,16.028870731265577 kJ mol^-1,-2236.762600765856 kJ mol^-1,-2220.7337300345903 kJ mol^-1
336500,18.291592748622772 kJ mol^-1,-2235.2898207559274 kJ mol^-1,-2216.9982280073045 kJ mol^-1
336600,11.590102458470867 kJ mol^-1,-2231.353464392017 kJ mol^-1,-2219.763361933546 kJ mol^-1
336700,5.748470473379207 kJ mol^-1,-2203.2549511804773 kJ mol^-1,-2197.506480707098 kJ mol^-1
336800,16.556497314763593 kJ mol^-1,-2201.532352817567 kJ mol^-1,-2184.9758555028034 kJ mol^-1
336900,13.329408933897206 kJ mol^-1,-2193.6193637491497 kJ mol^-1,-2180.2899548152523 kJ mol^-1
337000,23.18559684553091 kJ mol^-1,-2203.414874563201 kJ mol^-1,-2180.22927771767 kJ mol^-1
337100,23.918089937600453 kJ mol^-1,-2204.813111897517 kJ mol^-1,-2180.8950219599164 kJ mol^-1
337200,25.377408139148628 kJ mol^-1,-2215.164776434106 kJ mol^-1,-2189.7873682949576 kJ mol^-1
337300,16.057997919313088 kJ mol^-1,-2194.4514247248026 kJ mol^-1,-2178.3934268054895 kJ mol^-1
337400,10.580688237963681 kJ mol^-1,-2192.5790769980285 kJ mol^-1,-2181.9983887600647 kJ mol^-1
337500,11.460403820118268 kJ mol^-1,-2192.564862863225 kJ mol^-1,-2181.1044590431065 kJ mol^-1
337600,11.477616690191548 kJ mol^-1,-2198.1581656174894 kJ mol^-1,-2186.680548927298 kJ mol^-1
337700,11.467561912692505 kJ mol^-1,-2209.6745516768933 kJ mol^-1,-2198.206989764201 kJ mol^-1
337800,16.73308018370906 kJ mol^-1,-2191.870643966949 kJ mol^-1,-2175.13756378324 kJ mol^-1
337900,15.02419246412102 kJ mol^-1,-2187.0558892974377 kJ mol^-1,-2172.031696833317 kJ mol^-1
338000,13.406240705247042 kJ mol^-1,-2185.9564237282384 kJ mol^-1,-2172.5501830229914 kJ mol^-1
338100,7.915365447327502 kJ mol^-1,-2189.3330702888406 kJ mol^-1,-2181.417704841513 kJ mol^-1
338200,2.126872251341912 kJ mol^-1,-2188.5696170997867 kJ mol^-1,-2186.442744848445 kJ mol^-1
338300,2.9645236026805457 kJ mol^-1,-2194.740354745245 kJ mol^-1,-2191.7758311425646 kJ mol^-1
338400,3.560680612144056 kJ mol^-1,-2186.3985478162185 kJ mol^-1,-2182.8378672040744 kJ mol^-1
338500,3.9390255743605502 kJ mol^-1,-2184.388359882483 kJ mol^-1,-2180.4493343081226 kJ mol^-1
338600,9.622113330897724 kJ mol^-1,-2166.971507464514 kJ mol^-1,-2157.3493941336164 kJ mol^-1
338700,7.197616772174499 kJ mol^-1,-2162.622148846317 kJ mol^-1,-2155.4245320741425 kJ mol^-1
338800,1.2876324943540298 kJ mol^-1,-2163.4207517586183 kJ mol^-1,-2162.133119264264 kJ mol^-1
338900,0.5907388605378878 kJ mol^-1,-2182.311667568117 kJ mol^-1,-2181.7209287075793 kJ mol^-1
339000,0.2694535459661843 kJ mol^-1,-2197.3249472351326 kJ mol^-1,-2197.0554936891663 kJ mol^-1
339100,4.478802102083339 kJ mol^-1,-2194.399878291955 kJ mol^-1,-2189.9210761898717 kJ mol^-1
339200,6.348182211811539 kJ mol^-1,-2192.870423351895 kJ mol^-1,-2186.5222411400837 kJ mol^-1
339300,-0.3782847836987629 kJ mol^-1,-2170.7796294200243 kJ mol^-1,-2171.157914203723 kJ mol^-1
339400,-1.8260181243879223 kJ mol^-1,-2165.7222244440127 kJ mol^-1,-2167.5482425684004 kJ mol^-1
339500,0.03440358233643843 kJ mol^-1,-2161.167718640708 kJ mol^-1,-2161.1333150583714 kJ mol^-1
339600,-1.2890852179562087 kJ mol^-1,-2154.957184313716 kJ mol^-1,-2156.246269531672 kJ mol^-1
339700,3.926475495537492 kJ mol^-1,-2164.827700130705 kJ mol^-1,-2160.9012246351676 kJ mol^-1
339800,-3.5954537189551945 kJ mol^-1,-2153.18522306738 kJ mol^-1,-2156.780676786335 kJ mol^-1
339900,-4.574482726532293 kJ mol^-1,-2152.038952503859 kJ mol^-1,-2156.613435230391 kJ mol^-1
340000,-7.563666500659219 kJ mol^-1,-2141.730265823892 kJ mol^-1,-2149.293932324551 kJ mol^-1
340100,-1.994880637047189 kJ mol^-1,-2139.7407186254372 kJ mol^-1,-2141.7355992624844 kJ mol^-1
340200,-3.5542896324095175 kJ mol^-1,-2152.3864134647083 kJ mol^-1,-2155.940703097118 kJ mol^-1
340300,-1.158696794063658 kJ mol^-1,-2155.089931887373 kJ mol^-1,-2156.248628681437 kJ mol^-1
340400,-1.1847008878640573 kJ mol^-1,-2160.4801086284115 kJ mol^-1,-2161.6648095162755 kJ mol^-1
340500,0.014459138981666904 kJ mol^-1,-2150.25398944666 kJ mol^-1,-2150.2395303076783 kJ mol^-1
